row_id,question_group_id,question,original_question,bloom_level,legacy_bloom_level,source_document,source_paragraph,quality_flags,split
pone-row-7e04a6b7c7a6e913,pone-question-c66b84a011b99cab,Judge whether it would be possible to survive on an island alone and blinded. Write about it.,Judge whether it would be possible to survive on an island alone and blinded. Write about it.,evaluate,evaluation,pone.0230442.s002.docx,633,none,train
pone-row-591cdc5f139c8c4b,pone-question-8435ffb3acdc680a,Judge whether Olympic Ideals are realistic or unrealistic for the contemporary elite athlete.,Judge whether Olympic Ideals are realistic or unrealistic for the contemporary elite athlete.,evaluate,evaluation,pone.0230442.s002.docx,634,none,train
pone-row-f245c383390cd824,pone-question-733b47db0a53a12d,Justify and nominate ways to prevent animal extinction.,Justify and nominate ways to prevent animal extinction.,evaluate,evaluation,pone.0230442.s002.docx,635,none,train
pone-row-88b8382540521570,pone-question-011b3735f3cacaf8,Justify the title To Kill a Mockingbird .,Justify the title To Kill a Mockingbird .,evaluate,evaluation,pone.0230442.s002.docx,636,none,test
pone-row-0a24de808375a906,pone-question-7e855eac95245350,Listen to two classmates conversing on tape and critique their performance on the basis of the skills covered this semester.,Listen to two classmates conversing on tape and critique their performance on the basis of the skills covered this semester.,evaluate,evaluation,pone.0230442.s002.docx,637,none,train
pone-row-ea49c0162830954b,pone-question-edbe68bc4c1d2f00,Place the following in order of priority...,Place the following in order of priority...,evaluate,evaluation,pone.0230442.s002.docx,638,placeholder|missing_context,train
pone-row-3884a8fdaa819c4b,pone-question-548d8c4dc300b960,Predict what will happen next in.,Predict what will happen next in.,evaluate,evaluation,pone.0230442.s002.docx,639,none,validation
pone-row-3309b4722ebab372,pone-question-b5d143ad980ed464,Predict whether Phillip will ever go back to visit the Cay after several years of recovery. Assuming he gets his sight back.,Predict whether Phillip will ever go back to visit the Cay after several years of recovery. Assuming he gets his sight back.,evaluate,evaluation,pone.0230442.s002.docx,640,none,train
pone-row-d0333b4b38ddb3f8,pone-question-ac47fdd8d1c09d28,Recommend how our classroom or playground could be improved.,Recommend how our classroom or playground could be improved.,evaluate,evaluation,pone.0230442.s002.docx,641,none,train
pone-row-d9024a38ea0ecbf6,pone-question-2b34d7789dddfaec,Select the best proposal for a proposed water treatment plant.,Select the best proposal for a proposed water treatment plant.,evaluate,evaluation,pone.0230442.s002.docx,642,none,train
pone-row-b1d367044915d259,pone-question-64dbd636dc13069a,Select the most effective solution.,Select the most effective solution.,evaluate,evaluation,pone.0230442.s002.docx,643,none,train
pone-row-778f6f4b4130fa5b,pone-question-88e2260d5cf2960a,suggest ways in which it could have responded more effectively,suggest ways in which it could have responded more effectively,evaluate,evaluation,pone.0230442.s002.docx,644,none,validation
pone-row-7c04bac962965163,pone-question-42bee1c77c9b43b4,decide about the most exciting part of the book. being sure to give at least three reasons why?,decide about the most exciting part of the book. being sure to give at least three reasons why?,evaluate,evaluation,pone.0230442.s002.docx,645,none,validation
pone-row-29d8bef49ac6e237,pone-question-3fef158a2dd9e14a,Use a judge and jury to discuss the statement 'Children enjoy Anthony Browne's books because of the illustrations'.,Use a judge and jury to discuss the statement 'Children enjoy Anthony Browne's books because of the illustrations'.,evaluate,evaluation,pone.0230442.s002.docx,646,none,validation
pone-row-14053d9a630f7a60,pone-question-d643ab3d1450bbf4,"Using straight value depreciation, decide between two copper-nickel alloys for the design of a heat exchanger.","Using straight value depreciation, decide between two copper-nickel alloys for the design of a heat exchanger.  ",evaluate,evaluation,pone.0230442.s002.docx,647,none,train
pone-row-03defdea4fd4c621,pone-question-537c36f93082c394,"Using the basic principles of socialism discussed in this course, evaluate the US economic system by providing key arguments to support your judgment.","Using the basic principles of socialism discussed in this course, evaluate the US economic system by providing key arguments to support your judgment.",evaluate,evaluation,pone.0230442.s002.docx,648,none,train
pone-row-8141495995ba80de,pone-question-3aea2a95b171e623,Was Hemingway a great American writer? First you will need to define greatness.,Was Hemingway a great American writer? First you will need to define greatness.,evaluate,evaluation,pone.0230442.s002.docx,649,none,train
pone-row-888802ecaf992b67,pone-question-5fd492b4479d9489,What changes to . . . would you recommend?,What changes to . . . would you recommend?,evaluate,evaluation,pone.0230442.s002.docx,650,none,test
pone-row-885b9b539d4d6cb0,pone-question-eed5ef0c688072c3,What criteria would you use to assess the validity of a business contract?,What criteria would you use to assess the validity of a business contract?,evaluate,evaluation,pone.0230442.s002.docx,651,none,train
pone-row-7941cf5e20814e28,pone-question-cd3c63246a384751,What criteria would you use to assess...?,What criteria would you use to assess...?,evaluate,evaluation,pone.0230442.s002.docx,652,placeholder|exact_duplicate,train
pone-row-ad3ef29d0bad1b1a,pone-question-b69791cdf518019b,What do you think about . . .?,What do you think about . . .?,evaluate,evaluation,pone.0230442.s002.docx,653,none,validation
pone-row-cd61b0bd90292f7b,pone-question-f93283d1c101b4b5,What is part of this book did you like best. Tell why you like it?,What is part of this book did you like best. Tell why you like it?,evaluate,evaluation,pone.0230442.s002.docx,654,none,train
pone-row-bebafcb0a3e4387a,pone-question-d52ddccc35af1c23,What is the most important...?,What is the most important...?,evaluate,evaluation,pone.0230442.s002.docx,655,placeholder,train
pone-row-2edbca48cc77fad2,pone-question-521e3dba0a2a6e57,Which of the following actions would probably be least effective in determining the answer?,Which of the following actions would probably be least effective in determining the answer? ,evaluate,evaluation,pone.0230442.s002.docx,656,missing_context,train
pone-row-70b1e0438225bb78,pone-question-e86683bf94c3baf7,"Which of the two algorithms, bubblesort or quicksort, is more efficient? Justify your answer.","Which of the two algorithms, bubblesort or quicksort, is more efficient? Justify your answer.",evaluate,evaluation,pone.0230442.s002.docx,657,none,train
pone-row-6d6f1dfe9d792e81,pone-question-38a6d379698975a8,Would you have liked to have had Cinderella for a sister? Explain why or why not.,Would you have liked to have had Cinderella for a sister? Explain why or why not.,evaluate,evaluation,pone.0230442.s002.docx,658,none,train
pone-row-b4de7ad6e0eb495c,pone-question-2ba96fef291c80bf,Write a list of criteria to judge the Willy raps.,Write a list of criteria to judge the Willy raps.,evaluate,evaluation,pone.0230442.s002.docx,659,none,train
pone-row-9f1e0c0b971dfee0,pone-question-d03ef54a399daef5,Revise the story and specify the type of audience that would enjoy this book.,Revise the story and specify the type of audience that would enjoy this book.,evaluate,evaluation,pone.0230442.s002.docx,660,missing_context,train
pone-row-c0ef9528b38ac526,pone-question-f9d05e4ed9487b42,Estimate the epicentral coordinates of the earth-quake, Estimate the epicentral coordinates of the earth-quake,evaluate,evaluation,pone.0230442.s002.docx,661,none,validation
pone-row-319899418871489d,pone-question-394d33a669e012f5,Estimate the risk of serious illness for consumers in different susceptible population groups, Estimate the risk of serious illness for consumers in different susceptible population groups,evaluate,evaluation,pone.0230442.s002.docx,662,none,train
pone-row-175e3e5cdfa65421,pone-question-6fb53bf8f8cbcdf8,Estimate expenditure on HIV/AIDS education,Estimate expenditure on HIV/AIDS education,evaluate,evaluation,pone.0230442.s002.docx,663,none,train
pone-row-769cf1903dabb211,pone-question-627e0736be0aea7a,Estimate the difficulty of the question,Estimate the difficulty of the question,evaluate,evaluation,pone.0230442.s002.docx,664,none,train
pone-row-fe26ef727af96771,pone-question-53e3ea9e9fa5fff2,Estimate roughly how long the collision process takes,Estimate roughly how long the collision process takes,evaluate,evaluation,pone.0230442.s002.docx,665,none,train
pone-row-d95b2230fdaf40fc,pone-question-1a3002d1b351ad23,What do you think is the best thing about coming to Viestal?,What do you think is the best thing about coming to Viestal?,evaluate,evaluation,pone.0230442.s002.docx,666,none,test
pone-row-48b2295160246b73,pone-question-35a03a940062076f,What do you think is the mass and why,What do you think is the mass and why,evaluate,evaluation,pone.0230442.s002.docx,667,none,validation
pone-row-99dd5bf2a3043ca0,pone-question-d7ee9a35fc1ea810,What do you think are the strengths of using integrated math in your program?,What do you think are the strengths of using integrated math in your program?,evaluate,evaluation,pone.0230442.s002.docx,668,none,train
pone-row-52b0323aeb4066f0,pone-question-b0c6721846658c50,Do you think that this statement conveys the idea that i am trying to portray,Do you think that this statement conveys the idea that i am trying to portray,evaluate,evaluation,pone.0230442.s002.docx,669,none,train
pone-row-ca1d02c54664b578,pone-question-2c0058db4adcfe2c,How do you think the community should grow or change,How do you think the community should grow or change,evaluate,evaluation,pone.0230442.s002.docx,670,none,train
pone-row-cd2b4e60f42c4a90,pone-question-ea6100c30f86c86d,How Do You Think One Should Reason in Making Ethical Decisions in Business,How Do You Think One Should Reason in Making Ethical Decisions in Business,evaluate,evaluation,pone.0230442.s002.docx,671,none,test
